_id;agrupamento;assertividade;fonte;id_estudante;id_fonte;id_questionario;método
631ffabedcd9cfe3b8b78413;False;1;null;13;16;2;casos
631ffabedcd9cfe3b8b78414;False;0,75;null;13;17;2;casos
631ffabedcd9cfe3b8b78415;False;1;null;13;18;2;casos
631ffabedcd9cfe3b8b78416;False;0,75;null;13;19;2;casos
631ffabedcd9cfe3b8b78417;False;0,6;null;13;20;2;casos
631ffabedcd9cfe3b8b78418;False;0,6;null;13;21;2;casos
631ffabedcd9cfe3b8b78419;False;1;null;13;22;2;casos
631ffabedcd9cfe3b8b7841a;False;0,23076923076923078;null;13;23;2;casos
631ffabfdcd9cfe3b8b7841b;False;0,3;null;13;24;2;casos
631ffabfdcd9cfe3b8b7841c;False;0,75;null;13;25;2;casos
631ffabfdcd9cfe3b8b7841d;False;0,6;null;13;26;2;casos
631ffabfdcd9cfe3b8b7841e;False;0,7267094017094017;3;13;Média;2;casos
631ffac0dcd9cfe3b8b78428;False;1;null;14;9;2;casos
631ffac0dcd9cfe3b8b78429;False;1;null;14;10;2;casos
631ffac0dcd9cfe3b8b7842a;False;1;null;14;11;2;casos
631ffac1dcd9cfe3b8b7842b;False;1;null;14;12;2;casos
631ffac1dcd9cfe3b8b7842c;False;0,6666666666666666;null;14;13;2;casos
631ffac1dcd9cfe3b8b7842d;False;0,6666666666666666;null;14;14;2;casos
631ffac1dcd9cfe3b8b7842e;False;1;null;14;15;2;casos
631ffac1dcd9cfe3b8b7842f;False;0,6666666666666666;null;14;16;2;casos
631ffac1dcd9cfe3b8b78430;False;0,5;null;14;17;2;casos
631ffac1dcd9cfe3b8b78431;False;0,6666666666666666;null;14;18;2;casos
631ffac1dcd9cfe3b8b78432;False;0,3333333333333333;null;14;19;2;casos
631ffac1dcd9cfe3b8b78433;False;0,6666666666666666;null;14;20;2;casos
631ffac2dcd9cfe3b8b78434;False;0,2857142857142857;null;14;21;2;casos
631ffac2dcd9cfe3b8b78435;False;0,75;null;14;22;2;casos
631ffac2dcd9cfe3b8b78436;False;0,3333333333333333;null;14;23;2;casos
631ffac2dcd9cfe3b8b78437;False;0,75;null;14;24;2;casos
631ffac2dcd9cfe3b8b78438;False;0,6666666666666666;null;14;25;2;casos
631ffac2dcd9cfe3b8b78439;False;0,2857142857142857;null;14;26;2;casos
631ffac2dcd9cfe3b8b7843a;False;0,6798941798941799;3;14;Média;2;casos
631ffac4dcd9cfe3b8b78444;False;0,3333333333333333;null;16;9;2;casos
631ffac4dcd9cfe3b8b78445;False;1;null;16;10;2;casos
631ffac4dcd9cfe3b8b78446;False;1;null;16;11;2;casos
631ffac4dcd9cfe3b8b78447;False;1;null;16;12;2;casos
631ffac5dcd9cfe3b8b78448;False;1;null;16;13;2;casos
631ffac5dcd9cfe3b8b78449;False;1;null;16;14;2;casos
631ffac5dcd9cfe3b8b7844a;False;1;null;16;15;2;casos
631ffac5dcd9cfe3b8b7844b;False;0,6;null;16;16;2;casos
631ffac5dcd9cfe3b8b7844c;False;0,75;null;16;17;2;casos
631ffac5dcd9cfe3b8b7844d;False;1;null;16;18;2;casos
631ffac5dcd9cfe3b8b7844e;False;0,75;null;16;19;2;casos
631ffac5dcd9cfe3b8b7844f;False;0,75;null;16;20;2;casos
631ffac5dcd9cfe3b8b78450;False;0,6;null;16;21;2;casos
631ffac6dcd9cfe3b8b78451;False;0,75;null;16;22;2;casos
631ffac6dcd9cfe3b8b78452;False;0,5;null;16;23;2;casos
631ffac6dcd9cfe3b8b78453;False;0,42857142857142855;null;16;24;2;casos
631ffac6dcd9cfe3b8b78454;False;0,2;null;16;25;2;casos
631ffac6dcd9cfe3b8b78455;False;0,75;null;16;26;2;casos
631ffac6dcd9cfe3b8b78456;False;0,74510582010582;3;16;Média;2;casos
631ffac8dcd9cfe3b8b78460;False;0,5714285714285714;null;17;9;2;casos
631ffac8dcd9cfe3b8b78461;False;0,42857142857142855;null;17;10;2;casos
631ffac8dcd9cfe3b8b78462;False;0,6666666666666666;null;17;11;2;casos
631ffac8dcd9cfe3b8b78463;False;1;null;17;12;2;casos
631ffac8dcd9cfe3b8b78464;False;0,75;null;17;13;2;casos
631ffac8dcd9cfe3b8b78465;False;0,75;null;17;14;2;casos
631ffac9dcd9cfe3b8b78466;False;0,3;null;17;15;2;casos
631ffac9dcd9cfe3b8b78467;False;0,42857142857142855;null;17;16;2;casos
631ffac9dcd9cfe3b8b78468;False;0,75;null;17;17;2;casos
631ffac9dcd9cfe3b8b78469;False;1;null;17;18;2;casos
631ffac9dcd9cfe3b8b7846a;False;1;null;17;19;2;casos
631ffac9dcd9cfe3b8b7846b;False;0,4444444444444444;null;17;20;2;casos
631ffac9dcd9cfe3b8b7846c;False;0,6;null;17;21;2;casos
631ffacadcd9cfe3b8b7846d;False;1;null;17;22;2;casos
631ffacadcd9cfe3b8b7846e;False;1;null;17;23;2;casos
631ffacadcd9cfe3b8b7846f;False;0,2857142857142857;null;17;24;2;casos
631ffacadcd9cfe3b8b78470;False;0,5;null;17;25;2;casos
631ffacadcd9cfe3b8b78471;False;0,6;null;17;26;2;casos
631ffacadcd9cfe3b8b78472;False;0,6708553791887124;3;17;Média;2;casos
631ffacbdcd9cfe3b8b7847c;False;0,6;null;18;9;2;casos
631ffaccdcd9cfe3b8b7847d;False;1;null;18;10;2;casos
631ffaccdcd9cfe3b8b7847e;False;0,75;null;18;11;2;casos
631ffaccdcd9cfe3b8b7847f;False;0,5;null;18;12;2;casos
631ffaccdcd9cfe3b8b78480;False;0,6;null;18;13;2;casos
631ffaccdcd9cfe3b8b78481;False;0,75;null;18;14;2;casos
631ffaccdcd9cfe3b8b78482;False;1;null;18;15;2;casos
631ffaccdcd9cfe3b8b78483;False;1;null;18;16;2;casos
631ffaccdcd9cfe3b8b78484;False;0,6;null;18;17;2;casos
631ffaccdcd9cfe3b8b78485;False;0,75;null;18;18;2;casos
631ffacddcd9cfe3b8b78486;False;0,75;null;18;19;2;casos
631ffacddcd9cfe3b8b78487;False;0,2727272727272727;null;18;20;2;casos
631ffacddcd9cfe3b8b78488;False;0,6666666666666666;null;18;21;2;casos
631ffacddcd9cfe3b8b78489;False;1;null;18;22;2;casos
631ffacddcd9cfe3b8b7848a;False;0,6;null;18;23;2;casos
631ffacddcd9cfe3b8b7848b;False;0,5;null;18;24;2;casos
631ffacddcd9cfe3b8b7848c;False;0,42857142857142855;null;18;25;2;casos
631ffacddcd9cfe3b8b7848d;False;0,375;null;18;26;2;casos
631ffacddcd9cfe3b8b7848e;False;0,6746091871091872;3;18;Média;2;casos
631ffacfdcd9cfe3b8b78498;False;0,42857142857142855;null;19;9;2;casos
631ffacfdcd9cfe3b8b78499;False;0,75;null;19;10;2;casos
631ffacfdcd9cfe3b8b7849a;False;0,4444444444444444;null;19;11;2;casos
631ffacfdcd9cfe3b8b7849b;False;1;null;19;12;2;casos
631ffad0dcd9cfe3b8b7849c;False;1;null;19;13;2;casos
631ffad0dcd9cfe3b8b7849d;False;1;null;19;14;2;casos
631ffad0dcd9cfe3b8b7849e;False;1;null;19;15;2;casos
631ffad0dcd9cfe3b8b7849f;False;1;null;19;16;2;casos
631ffad0dcd9cfe3b8b784a0;False;1;null;19;17;2;casos
631ffad0dcd9cfe3b8b784a1;False;0,42857142857142855;null;19;18;2;casos
631ffad0dcd9cfe3b8b784a2;False;1;null;19;19;2;casos
631ffad0dcd9cfe3b8b784a3;False;0,10869565217391304;null;19;20;2;casos
631ffad0dcd9cfe3b8b784a4;False;0,13513513513513514;null;19;21;2;casos
631ffad1dcd9cfe3b8b784a5;False;0,6;null;19;22;2;casos
631ffad1dcd9cfe3b8b784a6;False;0,375;null;19;23;2;casos
631ffad1dcd9cfe3b8b784a7;False;0,21428571428571427;null;19;24;2;casos
631ffad1dcd9cfe3b8b784a8;False;1;null;19;25;2;casos
631ffad1dcd9cfe3b8b784a9;False;0,5;null;19;26;2;casos
631ffad1dcd9cfe3b8b784aa;False;0,6658168779545591;3;19;Média;2;casos
631ffad2dcd9cfe3b8b784b4;False;1;null;20;9;2;casos
631ffad3dcd9cfe3b8b784b5;False;1;null;20;10;2;casos
631ffad3dcd9cfe3b8b784b6;False;0,6666666666666666;null;20;11;2;casos
631ffad3dcd9cfe3b8b784b7;False;1;null;20;12;2;casos
631ffad3dcd9cfe3b8b784b8;False;1;null;20;13;2;casos
631ffad3dcd9cfe3b8b784b9;False;0,75;null;20;14;2;casos
631ffad3dcd9cfe3b8b784ba;False;1;null;20;15;2;casos
631ffad3dcd9cfe3b8b784bb;False;0,375;null;20;16;2;casos
631ffad3dcd9cfe3b8b784bc;False;1;null;20;17;2;casos
631ffad4dcd9cfe3b8b784bd;False;0,75;null;20;18;2;casos
631ffad4dcd9cfe3b8b784be;False;0,75;null;20;19;2;casos
631ffad4dcd9cfe3b8b784bf;False;0,6;null;20;20;2;casos
631ffad4dcd9cfe3b8b784c0;False;1;null;20;21;2;casos
631ffad4dcd9cfe3b8b784c1;False;0,8;null;20;22;2;casos
631ffad4dcd9cfe3b8b784c2;False;0,4;null;20;23;2;casos
631ffad4dcd9cfe3b8b784c3;False;0,6666666666666666;null;20;24;2;casos
631ffad4dcd9cfe3b8b784c4;False;0,6666666666666666;null;20;25;2;casos
631ffad4dcd9cfe3b8b784c5;False;1;null;20;26;2;casos
631ffad4dcd9cfe3b8b784c6;False;0,8013888888888888;3;20;Média;2;casos
631ffad6dcd9cfe3b8b784d0;False;1;null;21;9;2;casos
631ffad6dcd9cfe3b8b784d1;False;1;null;21;10;2;casos
631ffad6dcd9cfe3b8b784d2;False;0,6666666666666666;null;21;11;2;casos
631ffad6dcd9cfe3b8b784d3;False;1;null;21;12;2;casos
631ffad6dcd9cfe3b8b784d4;False;1;null;21;13;2;casos
631ffad6dcd9cfe3b8b784d5;False;1;null;21;14;2;casos
631ffad6dcd9cfe3b8b784d6;False;1;null;21;15;2;casos
631ffad7dcd9cfe3b8b784d7;False;1;null;21;16;2;casos
631ffad7dcd9cfe3b8b784d8;False;1;null;21;17;2;casos
631ffad7dcd9cfe3b8b784d9;False;0,25;null;21;18;2;casos
631ffad7dcd9cfe3b8b784da;False;0;null;21;19;2;casos
631ffad7dcd9cfe3b8b784db;False;0;null;21;20;2;casos
631ffad7dcd9cfe3b8b784dc;False;0;null;21;21;2;casos
631ffad7dcd9cfe3b8b784dd;False;0;null;21;22;2;casos
631ffad7dcd9cfe3b8b784de;False;0;null;21;23;2;casos
631ffad7dcd9cfe3b8b784df;False;0,17647058823529413;null;21;24;2;casos
631ffad7dcd9cfe3b8b784e0;False;0,42857142857142855;null;21;25;2;casos
631ffad8dcd9cfe3b8b784e1;False;0;null;21;26;2;casos
631ffad8dcd9cfe3b8b784e2;False;0,5289838157485217;3;21;Média;2;casos
631ffad9dcd9cfe3b8b784ec;False;1;null;22;9;2;casos
631ffad9dcd9cfe3b8b784ed;False;0,5714285714285714;null;22;10;2;casos
631ffad9dcd9cfe3b8b784ee;False;1;null;22;11;2;casos
631ffad9dcd9cfe3b8b784ef;False;1;null;22;12;2;casos
631ffadadcd9cfe3b8b784f0;False;0,75;null;22;13;2;casos
631ffadadcd9cfe3b8b784f1;False;1;null;22;14;2;casos
631ffadadcd9cfe3b8b784f2;False;1;null;22;15;2;casos
631ffadadcd9cfe3b8b784f3;False;1;null;22;16;2;casos
631ffadadcd9cfe3b8b784f4;False;0,75;null;22;17;2;casos
631ffadbdcd9cfe3b8b784f5;False;1;null;22;18;2;casos
631ffadbdcd9cfe3b8b784f6;False;0,75;null;22;19;2;casos
631ffadbdcd9cfe3b8b784f7;False;0,42857142857142855;null;22;20;2;casos
631ffadbdcd9cfe3b8b784f8;False;0,17647058823529413;null;22;21;2;casos
631ffadcdcd9cfe3b8b784f9;False;0,375;null;22;22;2;casos
631ffadcdcd9cfe3b8b784fa;False;1;null;22;23;2;casos
631ffadcdcd9cfe3b8b784fb;False;0,75;null;22;24;2;casos
631ffadcdcd9cfe3b8b784fc;False;0,75;null;22;25;2;casos
631ffadcdcd9cfe3b8b784fd;False;1;null;22;26;2;casos
