_id;alternativa;bimestre;event;fonte;id_elemento;id_estudante;id_questao;id_questionario;id_sessao;id_simulado;materia;nivel;page;semestre;subtopico;time;tipo_sessao;turma;versao_simulado
61b3c26f5972a4068ab919bd;4;202104;click;virtual;EV1;23;28;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170603600;1;1;1
61b3c2715972a4068ab919c0;;202104;click;virtual;testcase-42;19;42;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170643973;1;1;1
61b3c2715972a4068ab919c1;2;202104;click;virtual;EV3;23;28;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170604432;1;1;1
61b3c2725972a4068ab919c6;;202104;click;virtual;testcase-29;23;29;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170609423;1;1;1
61b3c2725972a4068ab919c8;4;202104;click;virtual;EV2;23;28;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170604925;1;1;1
61b3c2725972a4068ab919c9;;202104;click;virtual;testcase-30;23;30;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170608064;1;1;1
61b3c2725972a4068ab919ca;;202104;click;virtual;testcase-28;23;28;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170611379;1;1;1
61b3c2735972a4068ab919cc;420;202104;confirmation;physical;ef1;19;42;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170645622;1;1;1
61b3c2745972a4068ab919ce;;202104;click;virtual;testcase-29;23;29;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170613450;1;1;1
61b3c2755972a4068ab919cf;;202104;click;virtual;testcase-27;23;27;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170608595;1;1;1
61b3c2755972a4068ab919d1;;202104;click;virtual;testcase-30;23;30;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170612194;1;1;1
61b3c2765972a4068ab919d3;;202104;click;virtual;testcase-29;24;29;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170614809;1;1;1
61b3c2775972a4068ab919d5;;202104;click;virtual;testcase-37;19;37;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170651478;1;1;1
61b3c2785972a4068ab919d7;;202104;click;virtual;testcase-42;19;42;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170652704;1;1;1
61b3c27b5972a4068ab919d9;420;202104;confirmation;physical;ef1;19;42;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170655575;1;1;1
61b3c2805972a4068ab919db;;202104;click;virtual;testcase-37;19;37;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170660747;1;1;1
61b3c2815972a4068ab919dd;;202104;click;virtual;testcase-42;19;42;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170661327;1;1;1
61b3c2825972a4068ab919df;;202104;click;virtual;testcase-27;23;27;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170633880;1;1;1
61b3c2835972a4068ab919e1;420;202104;confirmation;physical;ef1;19;42;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170663410;1;1;1
61b3c2865972a4068ab919e3;430;202104;input;physical;ef1;19;42;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170666465;1;1;1
61b3c28a5972a4068ab919e5;;202104;click;virtual;testcase-30;21;30;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170643390;1;1;1
61b3c28b5972a4068ab919e7;;202104;click;virtual;testcase-37;21;37;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170644273;1;1;1
61b3c28b5972a4068ab919e9;;202104;click;virtual;testcase-29;21;29;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170644556;1;1;1
61b3c28c5972a4068ab919eb;;202104;click;virtual;testcase-37;21;37;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170645541;1;1;1
61b3c28d5972a4068ab919ed;;202104;click;virtual;testcase-42;21;42;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170646502;1;1;1
61b3c28e5972a4068ab919ef;;202104;click;virtual;testcase-37;21;37;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170647312;1;1;1
61b3c28e5972a4068ab919f1;;202104;click;virtual;testcase-30;21;30;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170647466;1;1;1
61b3c28e5972a4068ab919f3;;202104;click;virtual;testcase-29;21;29;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170647685;1;1;1
61b3c2935972a4068ab919f5;120;202104;input;physical;ef1;23;27;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170650421;1;1;1
61b3c2935972a4068ab919f7;160;202104;input;physical;ef1;23;27;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170650829;1;1;1
61b3c2935972a4068ab919fb;120;202104;input;physical;ef1;23;27;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170651027;1;1;1
61b3c2935972a4068ab919fc;160;202104;input;physical;ef1;23;27;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170650969;1;1;1
61b3c2935972a4068ab919fd;120;202104;input;physical;ef1;23;27;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170650905;1;1;1
